picture,picture_link,currency,price,rooms,surface,floor,type,method,city,country,latitude,longitude
https://img3.imonet.ro/X4HA/4HA100079HN/apartament-de-inchiriat-2-camere-bucuresti-dacia-66300084_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dacia/apartament-de-inchiriat-2-camere-X4HA100FE?lista=2349835,EUR / month,600,2,65,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3AJ/3AJ10003MJ2/apartament-de-inchiriat-2-camere-bucuresti-baneasa-71928520_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/baneasa/apartament-de-inchiriat-2-camere-X3AJ100AV?lista=2349835,EUR / month,600,2,62,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X56Q/56Q00GUP1IE/apartament-de-inchiriat-2-camere-bucuresti-baneasa-72098172_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/baneasa/apartament-de-inchiriat-2-camere-X56Q00002?lista=2349835,EUR / month,600,2,61,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3AI/3AI10003O6D/apartament-de-vanzare-sau-de-inchiriat-4-camere-bucuresti-victoriei-66888216_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/victoriei/apartament-de-vanzare-sau-de-inchiriat-4-camere-X3AI1002K?lista=2349835,EUR / month,600,4,110,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X777/77700GR5IRN/apartament-de-inchiriat-3-camere-bucuresti-unirii-70920614_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-3-camere-X777000CJ?lista=2349835,EUR / month,600,3,80,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4BO/4BO10002MQI/apartament-de-inchiriat-3-camere-bucuresti-kogalniceanu-72738040_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/kogalniceanu/apartament-de-inchiriat-3-camere-X4BO1006F?lista=2349835,EUR / month,600,3,70,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X44Q/44Q1000077S/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-75802036_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X44Q1004M?lista=2349835,EUR / month,600,2,60,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7PD/7PD1000002G/apartament-de-inchiriat-2-camere-bucuresti-tineretului-76003426_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/tineretului/apartament-de-inchiriat-2-camere-X7PD10001?lista=2349835,EUR / month,600,2,60,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X1NT/1NT10H49Q3M/garsoniera-de-inchiriat-bucuresti-dorobanti-76033234_277x208.jpg,https://www.imobiliare.ro/inchirieri-garsoniere/bucuresti/dorobanti/garsoniera-de-inchiriat-X1NT1001O?lista=2349835,EUR / month,600,1,55,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10003C2U/apartament-de-inchiriat-2-camere-bucuresti-dorobanti-76359812_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dorobanti/apartament-de-inchiriat-2-camere-X17L100L8?lista=2349835,EUR / month,600,2,55,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3KV/3KV1000058V/apartament-de-inchiriat-2-camere-bucuresti-unirii-71287994_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-2-camere-X3KV1002J?lista=2349835,EUR / month,600,2,55,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA100077HM/apartament-de-inchiriat-2-camere-bucuresti-dorobanti-66300038_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dorobanti/apartament-de-inchiriat-2-camere-X4HA100ES?lista=2349835,EUR / month,600,2,55,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3DT/3DT00H44JI0/apartament-de-vanzare-sau-de-inchiriat-4-camere-bucuresti-armeneasca-75948200_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/armeneasca/apartament-de-vanzare-sau-de-inchiriat-4-camere-X3DT0006R?lista=2349835,EUR / month,600,4,95,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV05/V0500F2L9J0/apartament-de-inchiriat-3-camere-bucuresti-pipera-51291253_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/pipera/apartament-de-inchiriat-3-camere-XV0500N5U?lista=2349835,EUR / month,600,3,80,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X6EP/6EP10009C5C/apartament-de-inchiriat-2-camere-bucuresti-baneasa-74169254_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/baneasa/apartament-de-inchiriat-2-camere-X6EP1000C?lista=2349835,EUR / month,600,2,75,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004MUB/apartament-de-inchiriat-2-camere-bucuresti-dorobanti-76058458_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dorobanti/apartament-de-inchiriat-2-camere-X17L101KL?lista=2349835,EUR / month,600,2,60,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100002VJ/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-73004528_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT10066?lista=2349835,EUR / month,600,2,60,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X1FP/1FP10009V7M/apartament-de-inchiriat-3-camere-bucuresti-bucurestii-noi-76026044_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/bucurestii-noi/apartament-de-inchiriat-3-camere-X1FP1004L?lista=2349835,EUR / month,600,3,100,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7PM/7PM00H4VEPA/apartament-de-inchiriat-3-camere-bucuresti-iancu-nicolae-76385872_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/iancu-nicolae/apartament-de-inchiriat-3-camere-X7PM0000K?lista=2349835,EUR / month,600,3,90,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0A/V0A00H1GS71/apartament-de-inchiriat-3-camere-bucuresti-p-ta-rosetti-75371334_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/p-ta-rosetti/apartament-de-inchiriat-3-camere-XV0A00O85?lista=2349835,EUR / month,600,3,83,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X799/799100074Q6/apartament-de-inchiriat-2-camere-bucuresti-floreasca-75777244_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/floreasca/apartament-de-inchiriat-2-camere-X79910005?lista=2349835,EUR / month,600,2,68,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10004IF7/apartament-de-inchiriat-2-camere-bucuresti-victoriei-66299138_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/victoriei/apartament-de-inchiriat-2-camere-X4HA1008P?lista=2349835,EUR / month,600,2,66,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100002VC/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-73002958_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT1002K?lista=2349835,EUR / month,600,2,60,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7PD/7PD10000038/apartament-de-inchiriat-2-camere-bucuresti-tineretului-76464124_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/tineretului/apartament-de-inchiriat-2-camere-X7PD1000E?lista=2349835,EUR / month,620,2,60,9,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X84L/84L1000A84T/apartament-de-inchiriat-2-camere-bucuresti-splaiul-unirii-74729436_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/splaiul-unirii/apartament-de-inchiriat-2-camere-X84L1001U?lista=2349835,EUR / month,625,2,60,14,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X48Q/48Q00H3L144/apartament-de-inchiriat-4-camere-bucuresti-unirii-75597558_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-4-camere-X48Q0000G?lista=2349835,EUR / month,625,4,100,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10007UIF/apartament-de-inchiriat-3-camere-bucuresti-unirii-76011400_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-3-camere-X4HA100HN?lista=2349835,EUR / month,630,3,90,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100002V1/apartament-de-inchiriat-2-camere-bucuresti-herastrau-73000750_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-2-camere-X4JT1003C?lista=2349835,EUR / month,630,2,70,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X33L/33L00H4HPVQ/apartament-de-inchiriat-3-camere-bucuresti-alba-iulia-76179410_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/alba-iulia/apartament-de-inchiriat-3-camere-X33L000EB?lista=2349835,EUR / month,640,3,88,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7D1/7D11004PCBT/apartament-de-inchiriat-3-camere-bucuresti-romana-76094928_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/romana/apartament-de-inchiriat-3-camere-X7D11000U?lista=2349835,EUR / month,645,3,80,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7PD/7PD1000000B/apartament-de-inchiriat-2-camere-bucuresti-tineretului-76005328_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/tineretului/apartament-de-inchiriat-2-camere-X7PD1000A?lista=2349835,EUR / month,650,2,60,14,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X95Q/95Q1000A789/apartament-de-inchiriat-3-camere-bucuresti-13-septembrie-75286618_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/13-septembrie/apartament-de-inchiriat-3-camere-X95Q10002?lista=2349835,EUR / month,650,3,75,12,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X644/64400GU4NG8/apartament-de-inchiriat-3-camere-bucuresti-dacia-71808820_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dacia/apartament-de-inchiriat-3-camere-X6440000G?lista=2349835,EUR / month,650,3,102,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004LC8/apartament-de-inchiriat-3-camere-bucuresti-romana-75894664_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/romana/apartament-de-inchiriat-3-camere-X17L100ED?lista=2349835,EUR / month,650,3,100,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X81C/81C109CTPQS/apartament-de-inchiriat-3-camere-bucuresti-dacia-75293276_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dacia/apartament-de-inchiriat-3-camere-X81C10097?lista=2349835,EUR / month,650,3,100,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X72O/72O00H20LH2/apartament-de-inchiriat-3-camere-bucuresti-p-ta-victoriei-73736208_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/p-ta-victoriei/apartament-de-inchiriat-3-camere-X72O0000S?lista=2349835,EUR / month,650,3,100,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5SO/5SO00H4PUBD/apartament-de-inchiriat-3-camere-bucuresti-calea-victoriei-76264934_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/calea-victoriei/apartament-de-inchiriat-3-camere-X5SO0000J?lista=2349835,EUR / month,650,3,85,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X712/71210000EEE/apartament-de-inchiriat-4-camere-bucuresti-lahovari-75832722_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/lahovari/apartament-de-inchiriat-4-camere-X7121002M?lista=2349835,EUR / month,650,4,93,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4BO/4BO10002T4N/apartament-de-inchiriat-2-camere-bucuresti-alba-iulia-76153444_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/alba-iulia/apartament-de-inchiriat-2-camere-X4BO10013?lista=2349835,EUR / month,650,2,65,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT10000304/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-73129892_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT1001H?lista=2349835,EUR / month,650,2,65,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004B2P/apartament-de-inchiriat-4-camere-bucuresti-unirii-75786538_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-4-camere-X17L1008I?lista=2349835,EUR / month,650,4,100,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT10000307/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-73139694_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT1000J?lista=2349835,EUR / month,650,2,65,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7C9/7C900H0P02K/apartament-de-inchiriat-3-camere-bucuresti-drumul-taberei-73005720_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/drumul-taberei/apartament-de-inchiriat-3-camere-X7C90001N?lista=2349835,EUR / month,650,3,62,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT1000033K/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-75135606_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT10064?lista=2349835,EUR / month,650,2,55,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3MR/3MR00H401KE/apartament-de-inchiriat-3-camere-bucuresti-pipera-75925740_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/pipera/apartament-de-inchiriat-3-camere-X3MR002PO?lista=2349835,EUR / month,650,3,90,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100002AR/apartament-de-inchiriat-2-camere-bucuresti-unirii-68017180_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-2-camere-X4JT1002U?lista=2349835,EUR / month,650,2,64,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JJ/4JJ10003S4S/apartament-de-inchiriat-4-camere-bucuresti-mihai-bravu-76088438_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/mihai-bravu/apartament-de-inchiriat-4-camere-X4JJ1006I?lista=2349835,EUR / month,650,4,110,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5TN/5TN00H08GSQ/apartament-de-inchiriat-2-camere-bucuresti-baneasa-76311500_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/baneasa/apartament-de-inchiriat-2-camere-X5TN00014?lista=2349835,EUR / month,650,2,85,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004KSH/apartament-de-inchiriat-3-camere-bucuresti-pipera-75125936_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/pipera/apartament-de-inchiriat-3-camere-X17L100IM?lista=2349835,EUR / month,650,3,80,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5LL/5LL100004JF/apartament-de-inchiriat-2-camere-bucuresti-13-septembrie-65684789_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/13-septembrie/apartament-de-inchiriat-2-camere-X5LL10024?lista=2349835,EUR / month,650,2,75,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X54U/54U1000AD1O/apartament-de-inchiriat-3-camere-bucuresti-sala-palatului-75740712_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/sala-palatului/apartament-de-inchiriat-3-camere-X54U1001T?lista=2349835,EUR / month,650,3,65,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10004K4A/apartament-de-inchiriat-4-camere-bucuresti-calea-calarasilor-74519448_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/calea-calarasilor/apartament-de-inchiriat-4-camere-X17L100OI?lista=2349835,EUR / month,650,4,110,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7PD/7PD1000001Q/apartament-de-inchiriat-3-camere-bucuresti-stefan-cel-mare-76003754_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/stefan-cel-mare/apartament-de-inchiriat-3-camere-X7PD10004?lista=2349835,EUR / month,650,3,85,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0B/V0B00H4V2T6/apartament-de-inchiriat-2-camere-bucuresti-herastrau-76364610_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-2-camere-XV0B001L3?lista=2349835,EUR / month,650,2,100,-1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8GS/8GS00H0AQUA/apartament-de-inchiriat-3-camere-bucuresti-decebal-72781604_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/decebal/apartament-de-inchiriat-3-camere-X8GS00067?lista=2349835,EUR / month,660,3,90,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0B/V0B00H4VFIR/apartament-de-inchiriat-3-camere-bucuresti-decebal-76386676_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/decebal/apartament-de-inchiriat-3-camere-XV0B001N1?lista=2349835,EUR / month,660,3,68,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X70G/70G00GGS09B/penthouse-de-inchiriat-4-camere-bucuresti-gara-de-nord-66625424_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/gara-de-nord/penthouse-de-inchiriat-4-camere-X70G0000S?lista=2349835,EUR / month,675,4,120,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X88L/88L00H2R16O/apartament-de-vanzare-sau-de-inchiriat-3-camere-bucuresti-floreasca-74924456_277x208.jpg,https://www.imobiliare.ro/vanzare-apartamente/bucuresti/floreasca/apartament-de-vanzare-sau-de-inchiriat-3-camere-X88L0005V?lista=2349835,EUR / month,680,3,75,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X3DT/3DT00H1322M/apartament-de-inchiriat-4-camere-bucuresti-dacia-73189716_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dacia/apartament-de-inchiriat-4-camere-X3DT0005H?lista=2349835,EUR + VAT / month,690,4,120,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100000ME/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-73711022_277x208.jpg,http://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT1003O?lista=2349835,EUR / month,699,2,60,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT1000034D/apartament-de-inchiriat-3-camere-bucuresti-unirii-75408650_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-3-camere-X4JT1000F?lista=2349835,EUR / month,700,3,86,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT1000036F/apartament-de-inchiriat-3-camere-bucuresti-decebal-76098912_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/decebal/apartament-de-inchiriat-3-camere-X4JT10052?lista=2349835,EUR / month,700,3,80,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100001Q3/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-68720638_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X4JT10029?lista=2349835,EUR / month,700,2,70,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X38B/38B1000AC0P/apartament-de-inchiriat-2-camere-bucuresti-aviatiei-75340752_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-2-camere-X38B1007N?lista=2349835,EUR / month,700,2,77,3,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4HA/4HA10007U8B/apartament-de-inchiriat-3-camere-bucuresti-universitate-75631686_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/universitate/apartament-de-inchiriat-3-camere-X4HA100IQ?lista=2349835,EUR / month,700,3,100,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7NG/7NG00H3O2SS/apartament-de-inchiriat-3-camere-bucuresti-beller-75694618_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/beller/apartament-de-inchiriat-3-camere-X7NG0001J?lista=2349835,EUR / month,700,3,65,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8LO/8LO00GO2HB2/apartament-de-inchiriat-2-camere-bucuresti-herastrau-69530488_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-2-camere-X8LO00004?lista=2349835,EUR / month,700,2,60,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0B/V0B00H4AGTS/apartament-de-inchiriat-2-camere-bucuresti-tineretului-76057478_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/tineretului/apartament-de-inchiriat-2-camere-XV0B00023?lista=2349835,EUR / month,700,2,60,2,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7NG/7NG00H4QMSD/apartament-de-inchiriat-3-camere-bucuresti-dorobanti-76292278_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dorobanti/apartament-de-inchiriat-3-camere-X7NG00016?lista=2349835,EUR / month,700,3,85,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X5QM/5QM00H1B6DF/apartament-de-inchiriat-3-camere-bucuresti-p-ta-victoriei-73288604_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/p-ta-victoriei/apartament-de-inchiriat-3-camere-X5QM00057?lista=2349835,EUR / month,700,3,87,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8J5/8J500H37UVF/apartament-de-inchiriat-2-camere-bucuresti-herastrau-75262120_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-2-camere-X8J50005G?lista=2349835,EUR / month,700,2,75,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X935/93500H10UQM/apartament-de-inchiriat-3-camere-bucuresti-aviatiei-73170116_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/aviatiei/apartament-de-inchiriat-3-camere-X9350001F?lista=2349835,EUR / month,700,3,66,0,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X7JD/7JD00GR0KG5/apartament-de-inchiriat-3-camere-bucuresti-basarabia-70845332_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/basarabia/apartament-de-inchiriat-3-camere-X7JD0003K?lista=2349835,EUR / month,720,3,90,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV0B/V0B00H4QEJJ/apartament-de-inchiriat-2-camere-bucuresti-herastrau-76288206_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-2-camere-XV0B00199?lista=2349835,EUR / month,720,2,78,4,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L100046F1/apartament-de-inchiriat-3-camere-bucuresti-herastrau-74615582_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-3-camere-X17L101JJ?lista=2349835,EUR + VAT / month,750,3,90,1,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X17L/17L10003M7E/apartament-de-inchiriat-2-camere-bucuresti-bucurestii-noi-67695866_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/bucurestii-noi/apartament-de-inchiriat-2-camere-X17L101QD?lista=2349835,EUR / month,750,2,120,13,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X95V/95V00H4FOP1/apartament-de-inchiriat-2-camere-bucuresti-herastrau-76155552_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/herastrau/apartament-de-inchiriat-2-camere-X95V00036?lista=2349835,EUR / month,750,2,65,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X95V/95V00H4FP9R/apartament-de-inchiriat-2-camere-bucuresti-nordului-76156136_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/nordului/apartament-de-inchiriat-2-camere-X95V00037?lista=2349835,EUR / month,750,2,65,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X95V/95V00H4FPTT/apartament-de-inchiriat-2-camere-bucuresti-nordului-76157024_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/nordului/apartament-de-inchiriat-2-camere-X95V00039?lista=2349835,EUR / month,750,2,65,8,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X54H/54H10000DOV/apartament-de-inchiriat-4-camere-bucuresti-decebal-73134806_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/decebal/apartament-de-inchiriat-4-camere-X54H1001A?lista=2349835,EUR / month,750,4,115,7,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X8GS/8GS00GFHAM9/apartament-de-inchiriat-2-camere-bucuresti-dorobanti-66176408_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/dorobanti/apartament-de-inchiriat-2-camere-X8GS00005?lista=2349835,EUR / month,750,2,70,6,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/X4JT/4JT100000L1/apartament-de-inchiriat-2-camere-bucuresti-unirii-63059817_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/unirii/apartament-de-inchiriat-2-camere-X4JT10067?lista=2349835,EUR / month,750,2,75,5,apartament,rent,Bucuresti,Romania,,
https://img3.imonet.ro/XV07/V0700FOV7ST/apartament-de-inchiriat-2-camere-bucuresti-parcul-carol-58436245_277x208.jpg,https://www.imobiliare.ro/inchirieri-apartamente/bucuresti/parcul-carol/apartament-de-inchiriat-2-camere-XV0700LS6?lista=2349835,EUR / month,750,2,70,5,apartament,rent,Bucuresti,Romania,,
